X
0.04
0.03
0.14
0.12
0.06
0.07
0.26
0.17
0.03
0.06
0.17
0.12
0.11
0.2
0.11
0.2
0.17
0
0.26
0.11
0.09
0.09
0.26
0.18
0.2
0.24
0.04
0.04
0.15
0.23
0
0.01
0.09
0.26
0.23
0
0.11
0.09
0.11
0
0.2
0.2
0.06
0
0
0.17
0.17
0.35
0.11
0.03
0.3
0.07
0.24
0.24
0.33
0.15
0.2
0.04
0.33
0.12
0.07
0.36
0
0.06
0.03
0.14
0.27
0
0
0.21
0.2
0.24
0.32
0.04
0.27
0.01
0.01
0
0.17
0.12
0.17
0.2
0.06
0.09
0.18
0.11
0.12
0.01
0.18
0.2
0.04
0.11
0.12
0.21
0.15
0.17
0.09
0.03
0.15
0.06
0.11
0.17
0.2
0.18
0.18
0.07
0.21
0.03
0
0.18
0.11
0.18
0.24
0.11
0.14
0.06
0.21
0.23
0.01
0.27
0
0.24
0.09
0.14
0.12
0.09
0.23
0.15
0
0.12
0.03
0.17
0.21
0.3
0.07
-0.1
0.17
0.06
0.3
0
0.17
0.26
-0.1
0
0.18
0.04
0
0.06
0
0.36
0.11
0.06
0.06
0.06
0.2
0.11
0.23
0.17
0.07
0.11
0.04
0.21
0.12
0.04
0.09
0.07
0.03
0.12
0
0.18
0.14
0.24
0.27
0.12
0.09
0.24
0.21
0.23
0.23
0.06
0.2
0
0.01
0.17
0.04
0.12
0.36
0.17
0.15
0.3
0.09
0.26
0.17
0.04
0.21
0.09
0.06
0
0.12
0.01
0.21
0.12
0.07
0.2
0.09
0.06
0.04
0.15
0.06
0.2
0.18
0.23
0.06
0.17
0
0.14
0.15
0.07
0.11
0.23
0.04
0.14
0.2
0.06
0.17
0.18
0.26
0
0.18
0.04
0.15
0.07
0.2
0.06
0.07
0.09
0.15
0.27
0
0.14
0.2
0.21
0.14
0.15
0.04
0.07
0.14
-0.1
0.12
0.11
0.07
0.2
0.01
0.06
0.23
0.09
0.39
0.33
0.27
0
0.15
0.12
0.2
0.03
0.07
0.09
0.36
0.27
0.21
0.29
0.04
0.11
0.21
0
0.14
0.14
0.29
0.11
0.06
0.14
0.27
0.2
0.15
0
0.09
0.04
0.18
0.09
0.24
0.12
0
0.11
0
0.04
0.24
0.11
0.11
0.17
0.06
0.04
0.14
0.27
0.07
0.17
0.06
0.14
0.03
0
0.15
0.15
0.21
0.11
0.21
0
0
0
0.18
0.07
0.24
0.06
0.06
0.14
0.11
0.24
0.03
0.15
0.04
0.06
0.07
0.17
0.18
0.14
0.26
0.14
0.27
0.09
0.11
0.18
0.23
0.15
0.21
0.06
0.04
0.18
0.29
-0.1
0.29
0.11
0.14
0.09
0.14
0.14
0.15
0.15
0.18
0.18
0.11
0.17
0.17
0.14
0.2
0.17
0.14
0.17
0.21
0.21
0.03
0.06
0.21
0.17
0
0.03
0.2
0.23
0.12
0.15
0.23
0.18
0.17
0.18
0.35
0.07
-0.1
0.2
0.26
0.17
0.23
0
0.12
0.11
0.33
0.14
0.07
0.04
0.09
0.14
0.14
0.17
0.01
0.14
0.06
0.07
0.11
0.33
0.21
0.3
0
0.14
0.09
0.21
0.11
0
0.11
0.1
0
0.17
0.21
0.04
0
0.12
0.15
0.14
0.12
0.17
0.23
0.04
0.14
0
0.14
0.09
0.18
0.01
0.2
0.18
0.06
0.24
0.07
0.17
0.17
0.42
0.12
0.11
0.17
0.11
0.14
0.07
0.18
0.11
0.09
0.14
0.04
0.27
0.23
0.12
0.12
0.15
0.01
0.17
0.06
0.24
0.04
0.15
0
0.11
0.15
0.01
0.17
0.04
0.21
0.07
0.14
0.24
0.17
0.06
0.11
0.2
0.04
0.12
0
0.2
0.26
0.17
0.17
0.11
0.15
0.17
0.04
0.18
0.26
0.35
0.17
0.15
0.18
0.04
0.26
0.21
0.2
0.03
0.07
0.11
0.14
0.27
0.17
0.01
0.21
0.04
0.06
0.2
0.07
0
0.01
0.07
0.04
0.18
0.23
0.11
0.12
0.21
0.09
0.18
0.18
0.15
0.24
0.17
0.26
0.07
0.04
0.11
0.27
0.12
0.17
0.18
0.27
0.04
0.12
0.29
0.03
0.12
0
0.11
0.17
0.17
0
0.09
0.09
0.18
0.06
0.01
0.21
0
0.12
0.11
0.09
0.12
0.12
0.15
0.14
0.11
0.14
0.2
0.06
0.26
0.2
0.09
0.18
0.03
0.11
0.09
0.14
0.27
0.01
0.21
0.09
0.17
0.03
0.12
0.06
0.15
0.12
0.17
0.14
0.18
0.2
0.15
0.21
0.23
0.17
0.09
0.2
0
0.14
0.11
0.32
0
0.17
0.17
0
0.17
0.15
0.18
0.07
0.26
0.17
0.09
0.14
0
0.18
0.11
0
0.14
0.17
0.17
0.17
0
0.01
0.12
0.06
0.11
0.26
0.21
0.07
0.12
0.18
0.15
0.15
0.26
0.3
0.18
0.3
0
0.07
0.12
0.15
0.26
0.14
0.04
0.09
0.11
0
0.3
0.01
0.11
0.21
0
0.07
0.07
0.09
0
0.04
0.04
0.17
0.14
0.06
0
0.15
0.12
0.23
0.09
0.2
0.11
0.33
0
0.21
0.06
0.06
0.18
0.17
0.14
0.01
0.01
0.06
0.2
0
0.2
0.14
0.07
0.04
0.26
0.04
0.11
0.07
0.2
0.21
0.21
0.11
0.06
0.17
0.18
0.09
0.09
0
0.17
0.11
0.14
-0.1
0.04
0.14
0
0.15
0.09
0.03
0.2
0.11
0.06
0.24
0.11
0.23
0.23
0
0.11
0.17
